wallet,credit_score,repay_to_borrow_ratio,liquidation_ratio,net_flow_usd,token_diversity,active_days,credit_tier
0x3b83d43f42d8223af6d9fc69053cc335337c0adb,7.52561998288613e-05,0.0,0.0,1560.745401,1,1,Tier 4
0x3b93e1b9ca252143845ddb08927b83db65f90e26,10.17278974461875,0.0,0.0,181607.39846356199,3,1,Tier 4
0x3b9b511355dced4e22c11209c9320261f8a7c750,0.023112388632287945,0.0,0.0,479330.0,1,1,Tier 4
0x3baa9394ccc134b59827790c012400e9e2591ffa,0.010087899202244283,0.0,0.0,209213.8896391118,1,1,Tier 4
0x3bb27710cba3c2b626274c4d829c813f4ae17329,3.011250156509214e-09,0.0,0.0,0.0624506,1,1,Tier 4
0x3bc15f3601ea7b65a9a8e7f8c776d4ab5e2bc002,0.08505629754314223,0.0,0.0,1763990.5485319998,1,1,Tier 4
0x3bc647dc86bbda45d59e8d0ce4667978f548f26a,1.4780315690835237e-09,0.0,0.0,0.03065303562,1,1,Tier 4
0x3bcf3db69897125aa61496fc8a8b55a5e3f245d5,0.006074421578282959,0.0,0.0,125978.0,1,1,Tier 4
0x3bdca0548afff1f95b18151681080cff1e2dcd64,7.246700368319436e-09,0.0,0.0,0.15029,1,1,Tier 4
0x3bdcec0b76a3aa718c94acac6ffbdb82964fa54b,2.715718634966527e-07,0.0,0.0,5.6321544,1,1,Tier 4
0x3be1686f63ece11bc92a3294f9d51041d1d95e14,0.0,0.0,0.0,0.0,1,1,Tier 4
0x3be4d16e39903e13fbcecef3c2f734b779867b47,20.328065985787806,0.0,0.0,0.602924861,5,1,Tier 2
0x3bfaab1f93dbbfa23b7403e2d0c380b2b3a7757a,8.632978526109976e-09,0.0,0.0,0.179040153,1,1,Tier 4
0x3c0e16f15e408218077a91526bc0f907c64c0fa2,5.4882828799089936,0.0,0.0,2147229.778503,1,115,Tier 4
0x3c1cd65319bc3b60f9452cbdb13ec5194336723d,0.9446957118035386,0.0,0.0,65.665914,1,21,Tier 4
0x3c1d46c769f3c09b22c7e9c7144eb392102088b7,0.0723271711522999,0.0,0.0,1500000.0,1,1,Tier 4
0x3c3145f5de7af0fabc308ccac7821e06c9bb87d5,0.0028926760277598516,0.0,0.0,59991.48,1,1,Tier 4
0x3c4c21b474ee7accc8deeca0d11fb1c770b53a95,3.004394041188e-09,0.0,0.0,0.06230841038,1,1,Tier 4
0x3c560dd7caa43cd9d96361e77f69b270ee8b7a36,9.735354799805156e-09,0.0,0.0,0.201902438144,1,1,Tier 4
0x3c56b409818c04cd023c29646f3ff942b1d126f1,1.0937659330432425e-09,0.0,0.0,0.02268371448,1,1,Tier 4
0x3c8b8a8aa44048704937ca86cbc6b2eaf8630b66,1.4825912851483044e-09,0.0,0.0,0.0307476,1,1,Tier 4
0x3c8c2a111eb1e47d55acb6d5d2b96d5936210e04,10.919787034663475,0.0,0.0,0.4125404078386145,3,17,Tier 4
0x3c8ddd0c29cdcdb8d07c894d9a286f2c074e165e,17.938491300024843,0.0,0.0,1411.8711551199442,4,58,Tier 4
0x3c970c2416287426410a74bc0801a7ac39b756f5,0.13387561556023783,0.0,0.0,2776458.9730393616,1,1,Tier 4
0x3c992be36e73966cdbfd2f3a1ae8e7cb8ab29d3a,3.1536120061889852e-09,0.0,0.0,0.06540305578,1,1,Tier 4
0x3c99acde4537d8171dfd159905ab95ddf30cfb8d,1.0359953355897714e-09,0.0,0.0,0.02148560463,1,1,Tier 4
0x3c9fb97931c4aa35b6278cb46fddb25e71a3b4ed,0.0,0.0,0.0,0.0,1,1,Tier 4
0x3ca57a0410f997a368113c68a0cd15e552c7bf74,18.734780639034344,0.0,0.0,1999790.4,2,288,Tier 3
0x3cae25af18b3650dde3aff3f535a1936847b6ad8,4.8218114101533276e-08,0.0,0.0,1.0,1,1,Tier 4
0x3cb7e258de4cf86f8e286ae3becd69b28d934c6d,7.473248726893558e-07,0.0,0.0,15.49884077,1,1,Tier 4
0x3cc04ac5bfbe144dcbac0e853acdfaca01d220df,4.804839996951731e-06,0.0,0.0,99.6480282666,1,1,Tier 4
0x3cda9e33ff13acd3c1862eb19dbe5861aa124821,8.405241013611332e-09,0.0,0.0,0.174317083325,1,1,Tier 4
0x3cdf2f29c15505b4dcc1ddd63a8e9f003fd71e48,4.8218114101533276e-08,0.0,0.0,1.0,1,1,Tier 4
0x3ce4afd671a655bacee7bf220bb97f80d1e739c8,0.00013276973266299278,0.0,0.0,2753.5239637,1,1,Tier 4
0x3ce623614689ce0f3aebcb9fe9318b78c353ebf0,0.283418228472468,0.0,0.0,217.0308308740511,1,7,Tier 4
0x3ce975b9a66a755ed77e75c352f5e827389daba1,5.082016582502854,0.0,0.0,1.935452664,2,1,Tier 4
0x3cee2d93a0a36bcc58e485dcfb2d9472da300a5c,19.444034056125183,0.0,0.0,1614266.2249852247,1,411,Tier 3
0x3cf563edd59cdf0282e6eb5bb5f9b0b85b36e601,4.524090082728146e-09,0.0,0.0,0.09382552941,1,1,Tier 4
0x3cfa7505b674a690f992ffe62f916d530354478e,20.328065961102617,0.0,0.0,0.09097635800000001,5,1,Tier 2
0x3cfce5dfa35931d4c5c8ce2023113a22b5eed7b4,1.9319066220652335e-08,0.0,0.0,0.40065993,1,1,Tier 4
0x3d2f84eed5450b92a9d45cd297c6d9c5cda4c8d5,0.0010444669201319949,0.0,0.0,21661.297618,1,1,Tier 4
0x3d2fb958376ee1ca22322b2c226666e414c3cfdd,25.975320663245338,0.0,0.0,16976764.7923,2,426,Tier 3
0x3d3c2840aa02c43d4315ab1b48b40ad21e6cc077,9.351420426483182,0.0,0.0,379265.817804,2,91,Tier 4
0x3d4b149d4177d057462a91e7a76bb325b98c5ae3,17.30319329345229,0.0,0.0,317716.9156564,1,367,Tier 3
0x3d56d1870495a50e1e2c007cb7606b67df67c64f,4.972053267520013e-09,0.0,0.0,0.10311588,1,1,Tier 4
0x3d66cb37e73349b06257bc3280f70d51c7cbec6b,2.9105253866311202e-05,0.0,0.0,603.6165953115469,1,1,Tier 4
0x3d73987da2a9d4a629078809a2c81c8c46326f1d,7.890563682281428e-09,0.0,0.0,0.16364314178,1,1,Tier 4
0x3d75b3f53903b8e528b95e0b21deddb31df37305,30.775507251020574,0.0,0.0,11.45402774087081,7,7,Tier 2
0x3d76ff57ba117a04211a7ac8ac81005b2b222a4c,0.0020250372574560694,0.0,0.0,41997.438,1,1,Tier 4
0x3d7f72bdaff10b62598d2c115a750571d72819b5,7.267791768031628e-05,0.0,0.0,1507.27416520849,1,1,Tier 4
0x3d8779f133835ed7213b7842400223ffb0faddc4,4.5675368644809976e-05,0.0,0.0,947.265763,1,1,Tier 4
0x3d8af28d02d6c0d9b5b4090e10cfc70b1c6a4ae0,2.0792887736913324,0.0,0.0,20016.825043999997,1,45,Tier 4
0x3d8f0c586ff01b75349a5757904d9ac46aae91a7,4.821811410153327e-07,0.0,0.0,10.0,1,1,Tier 4
0x3d9a23243cabcc35f3f3061574170c2c9ea2cca9,1.3137518458269999e-07,0.0,0.0,2.7246023,1,1,Tier 4
0x3d9afb6c110a4b4e5dac0a2e033af4e8f4b8da4c,10.164035068866344,0.0,0.0,43.35525,3,1,Tier 4
0x3dc3eed957a7e4b295db1f51c8e10388b1f1f82e,2.9892819837245554e-05,0.0,0.0,619.95,1,1,Tier 4
0x3dcc2748ae5b39eab3d1ac96fbc8c67090285477,1.989809575526269e-08,0.0,0.0,0.4126684779368,1,1,Tier 4
0x3dd41f312ed3e8cd0e3096e2571ff4cc3db062af,5.460097363746312,0.0,0.0,4227.79622,2,9,Tier 4
0x3def8ddc6414b6f7d8163d675a5ac84a5184803a,3.081733654200626e-05,0.0,0.0,639.12363882822,1,1,Tier 4
0x3df64fa59a1acf30b6fa53ccaa438ccdd1dc49a7,3.276526740177753e-09,0.0,0.0,0.067952196,1,1,Tier 4
0x3dfa420bdb21f3225283d1576ed9399adc79a249,0.02756496847969592,0.0,0.0,571672.471919,1,1,Tier 4
0x3dfc2dff60147af29814a8c19d1f65db39c1c31e,7.103492569437881e-06,0.0,0.0,147.32,1,1,Tier 4
0x3e1ba016838d092bd3fb5fdc2cb20432713e3a8c,7.610610797890201e-09,0.0,0.0,0.1578371726,1,1,Tier 4
0x3e469458ba1f76120b383323752d4c73a36b2120,2.3555453117547096e-07,0.0,0.0,4.88518756,1,1,Tier 4
0x3e48ca2cd5efdccbd864943ac7157ea257df779d,1.0169791286794654,0.0,0.0,2478761.616156,1,20,Tier 4
0x3e61c2bb09954fb21b366dd25685f0a2dd8d322b,21.492078147100354,0.0,0.0,6693.264440521594,1,456,Tier 3
0x3e68fca5b47bf0510debb0fa95d51c54b032a1c8,10.16403377369978,0.0,0.0,16.494668925800507,3,1,Tier 4
0x3e7999bb35c03efc9e99b6dde2dd02d1cc42a2c3,4.244341385680391e-06,0.0,0.0,88.02379489050624,1,1,Tier 4
0x3e7e1dd99146e0e4bca8c61ffe3bd0de24c890ea,2.3388008514531288e-05,0.0,0.0,485.0461066412297,1,1,Tier 4
0x3e8177bbac6c1762999497229a611ad2ddcf46c4,0.0,0.0,0.0,0.0,1,1,Tier 4
0x3e88e559c312a02f36c6d7b2299dd401112c1a43,4.3321037619734435,0.0,0.0,700000.0,1,92,Tier 4
0x3e8c6676eef25c7b18a7ac24271075f735c79a16,0.009643622820306655,0.0,0.0,200000.0,1,1,Tier 4
0x3e8fc47ef69125a18e34f32733287122b33323bd,24.892828545447646,0.0,0.0,3732.437029733832,1,528,Tier 3
0x3ea4332efe5dba0a981b16925299b5d97bff384e,1.677510007415244e-09,0.0,0.0,0.0347900377,1,1,Tier 4
0x3eaababd95339414dbf6fcb204ef74cec9490510,2.3076695258959657e-09,0.0,0.0,0.0478589751776,1,1,Tier 4
0x3eab62c3fb5cfb5ddb524f480b89de2f7c56f20d,2.9558219135848996e-08,0.0,0.0,0.6130106846072,1,1,Tier 4
0x3eb2c5a94be70ce6ea7b6a8faa103f80be3873af,0.000482157514139423,0.0,0.0,9999.51,1,1,Tier 4
0x3ec3705d230cfc1f71e63ec8a97156971c5842eb,0.004821811410153328,0.0,0.0,100000.0,1,1,Tier 4
0x3ec7faf8b6a55e2457bdc801e7de34f27d5c223e,1.0486625050193746e-08,0.0,0.0,0.2174831024729,1,1,Tier 4
0x3ecc48b9a8b07b33474661c178d131e038f48ac7,1.0982636631074544e-07,0.0,0.0,2.2776993326508617,1,1,Tier 4
0x3ed5fffe493d4066191d7b7e76784a33defd0018,4.82224537318024e-08,0.0,0.0,1.00009,1,1,Tier 4
0x3edec3255e60c61beff2258296f711e227be2d67,1.1465443003593475e-09,0.0,0.0,0.02377829,1,1,Tier 4
0x3ef3c91c6f0989bfb87311f0ad527825408f423c,1.7246845658041464e-05,0.0,0.0,357.683953,1,1,Tier 4
0x3efe23a4b9c79cc59ccfa01c29103def18e770fc,0.47234628257543426,0.0,0.0,0.2035942735529,1,11,Tier 4
0x3f170496f84c11668e00c572f391dfc5fbcd1db9,5.7433012726957955,0.0,0.0,0.034321446,2,15,Tier 4
0x3f18c872a8058e61ab959e2a182189882b4ff9cc,0.00012217033911673348,0.0,0.0,2533.7021447889565,1,1,Tier 4
0x3f1901b6f3b7d6cd0ad0465d50c0c8e9fba1dc2d,0.0004822904773173238,0.0,0.0,10002.267535842668,1,1,Tier 4
0x3f1f8aece325e9b940d97f04d3f42ce90f465eeb,23.00332605789063,0.0,0.0,1297.739506,1,488,Tier 3
0x3f21fcc75c0922388315b9faa0cc226aa7d667c9,1.1617298568237429e-05,0.0,0.0,240.9322468268831,1,1,Tier 4
0x3f250ef88821501d8b2aaab9b3651925fc1e31ec,5.555169748974342,0.0,0.0,16736.18,2,11,Tier 4
0x3f2f36df20c1101367da3cdc03ea8a68100c0f28,1.4888302751500158e-09,0.0,0.0,0.030876991,1,1,Tier 4
0x3f307d402c3da24271c4462ca62b9a5d07dab1b5,0.9919345058578161,0.0,0.0,152.08112341010604,1,22,Tier 4
0x3f3429d28438cc14133966820b8a9ea61cf1d4f0,8.436126345679336,0.0,0.0,46629575.09720316,1,132,Tier 4
0x3f38077faffacc7580e2d98c7f8e8b198b26ef91,4.339630269137995e-06,0.0,0.0,90.0,1,1,Tier 4
0x3f39652157470592a85c85c1e566e03483071241,2.7389017064167118e-05,0.0,0.0,568.023398976033,1,1,Tier 4
0x3f68d1663d338f77457cd12c8a38f7e9169f2f52,0.4723462808464495,0.0,0.0,0.1677366938487,1,11,Tier 4
0x3f6b0b3a306feac608285d0b134b01ef6caa052a,4.707499922774679e-09,0.0,0.0,0.09762928332,1,1,Tier 4
0x3f8c454e188b37f14166d8d230aaa71f16b42304,3.8842066682584386,0.0,0.0,227450.44768084746,1,83,Tier 4
0x3face0004bc1003b9d0672e7b23134cb80115fb6,8.105575360943055,0.0,0.0,11255.647794960913,2,65,Tier 4
0x3fae393377c4e410be514763d2579f37621b41d2,3.083265235590109e-09,0.0,0.0,0.0639441274932,1,1,Tier 4
0x3fb015a148d769d97362079e926404436b9b5e47,3.7077134799476105e-09,0.0,0.0,0.07689461832,1,1,Tier 4
0x3fc141d8dc3dafcfecf92936a68b526bf2d1640c,8.52202126819089e-06,0.0,0.0,176.739,1,1,Tier 4
0x3fcb8650273b31f4bed64e08c4f253dbcd96bb84,2.3635404344028668e-08,0.0,0.0,0.490176872,1,1,Tier 4
0x40003cf0002d5f00bba0dc0900000000bb0098be,2.188665794560674,0.0,0.0,329190.39177143987,1,47,Tier 4
0x40070ca4a0c36de73ecab121d7db6b057f04141f,6.268354833199325e-05,0.0,0.0,1300.0,1,1,Tier 4
0x4008a668f5c836dd76b218dfe94146572cc8154f,1.1816453133884024,0.0,0.0,995772.225079,1,25,Tier 4
0x400feaa2119f40c540920451b3992027df0b7e29,5.088799295061593,0.0,0.0,140669.24866313254,2,1,Tier 4
0x4032b18d150c16685d101fd56799fbff9e4a2831,3.1648301458145047e-09,0.0,0.0,0.065635709832,1,1,Tier 4
0x403c79142fd4e51974ae2d2959f8faf8455eb143,1.8404897853596422e-08,0.0,0.0,0.38170090632,1,1,Tier 4
0x403d3ec6e99c441142a6ba834d9298fc3d01c5e5,0.002410905705076664,0.0,0.0,50000.0,1,1,Tier 4
0x404d846c95b2a70104fbae9797305beaa27a4062,2.2204245307313917,0.0,0.0,8234.43168256,1,48,Tier 4
0x405f20ecfedbc3520ac9a2e38f24196f95aaddc8,12.790071095699687,0.0,0.0,583465.730549611,3,56,Tier 4
0x406d5d42368dad82f43b1eeea75f82391393af3f,19.13029590800801,0.0,0.0,5638.156815838672,1,406,Tier 3
0x4072666559580b59ef51833f102dc893f6e39826,30.492099060182476,0.0,0.0,2.594639425,7,1,Tier 2
0x4078cd0df0f2824db2cb135b0ac26d0f9edbf3fd,0.002630139596580546,0.0,0.0,54546.71228,1,1,Tier 4
0x4085669d375d7ebb225c05f6128e60c19079ee1c,0.141721529065146,0.0,0.0,365.9877190172505,1,4,Tier 4
0x4087fee98e55945a540e4b5253d2c0219f5d470d,8.86387260017567e-09,0.0,0.0,0.183828686902,1,1,Tier 4
0x408db9f6891817b2be2bdf8f29edaaf27bc6ba69,0.04853751178738998,0.0,0.0,27020.644332879998,1,2,Tier 4
0x409f91021cc46b8bfe66213e96631d834f18e088,0.06517910070217979,0.0,0.0,1351755.495143,1,1,Tier 4
0x40a02ca8b97565069aeb921d86d4b15c583f99ad,3.0535160568782918e-09,0.0,0.0,0.06332715648,1,1,Tier 4
0x40af236c06fa2408a91e4d2cabe02835bfc23677,0.011738249207414824,0.0,0.0,243440.6535,1,1,Tier 4
0x40b69fc793f30f7d83c0bb522cd085465b80357b,19.904348649228957,0.0,0.0,207027.0111526998,3,207,Tier 4
0x40b99722407f8e3d84fb5e3b0f77f0cba7c166f6,4.020558958283827,0.0,0.0,116463.28234100001,1,86,Tier 4
0x40d77ee34e81ec77f651e79594efc7f33fc5695c,1.4385195488236147e-06,0.0,0.0,29.8335921184,1,1,Tier 4
0x40db0ca61d1653c665da0c5bcab0c880510fa625,0.0024054941544189596,0.0,0.0,49887.76934232,1,1,Tier 4
0x40e20e02161b2b412679f82d2ee61653c77d6cac,3.119921587517996e-07,0.0,0.0,6.470434702088,1,1,Tier 4
0x40ef910b49929140278e8fef280ceb7aaa97c2ab,8.615988728951959e-09,0.0,0.0,0.1786878,1,1,Tier 4
0x41082487c8261809bb5c81cf5a54aa8a53380551,1.0542276327346266e-09,0.0,0.0,0.021863725954,1,1,Tier 4
0x41145ee0298cef5294b1aaa09043042bf4691bb6,2.8238070597509133e-09,0.0,0.0,0.0585632,1,1,Tier 4
0x4117f2b77f6bc55e48c5eb4f80234d22d91aa88b,30.49209902362288,0.0,0.0,1.83642664,7,1,Tier 2
0x411c91abf1133ed9cab8b92d6768eb34aa53faa3,5.3435757653968914e-05,0.0,0.0,1108.2092,1,1,Tier 4
0x411ee10350e9bdb6cd4f07bfafbccea955f28bb3,2.0054238965740775e-08,0.0,0.0,0.4159067466536,1,1,Tier 4
0x41276a9c47279f178afe3aa7092c055fd4c224d0,1.4634631592842264e-09,0.0,0.0,0.0303509,1,1,Tier 4
0x412a66bdaede5aa901fb125db45c53956a3d835f,2.5728374295074547e-05,0.0,0.0,533.5831725168284,1,1,Tier 4
0x412c9b7a0664456450fe050684a615d0b02be908,3.259999828531712,0.0,0.0,16810.0,1,70,Tier 4
0x412de29e14337f52998b92ff14a7a255197f75a3,4.611537354387598e-06,0.0,0.0,95.63910659543934,1,1,Tier 4
0x4136493120281f3a69973b1c1b918e7fb1505e1e,6.081982178574079e-09,0.0,0.0,0.1261348,1,1,Tier 4
0x41551a0438437e969e3e56a20dad65a70b1e01fa,0.004821811277167769,0.0,0.0,99999.997242,1,1,Tier 4
0x415dafcdd96d4d12e4f4e8739482773fd2e3e0ca,0.00011635961103517301,0.0,0.0,2413.1929090000003,1,1,Tier 4
0x415e5f49bccdd18a520720bc685f74b93de41fe9,0.0,0.0,0.0,0.0,1,1,Tier 4
0x41631fa04fa4f428c366f5199d7745be88b3869b,1.8525997550726195e-09,0.0,0.0,0.038421240432,1,1,Tier 4
0x4166bbe735b177c76bbe7c11743440ca186376cc,4.0121810562744823e-07,0.0,0.0,8.3209,1,1,Tier 4
0x416f990e0374c32f4f5056d0532834230a2ec074,0.0004209484757366546,0.0,0.0,8730.09,1,1,Tier 4
0x417600860954c2dd78c0757af0483ee0b28c08a3,5.946692845182885e-09,0.0,0.0,0.1233290218,1,1,Tier 4
0x4189d75dc99af7e5a44f4bc9c56e47a43bdb9b7e,1.0338449900964677e-08,0.0,0.0,0.2144100841272,1,1,Tier 4
0x41c3428afeeca9de76ea55e8323cff09bd15cd84,2.508301746812917,0.0,0.0,100926.82560350091,1,54,Tier 4
0x41e6f1ad5f6bbaccdfea781849d6e966a8be70d9,3.019865342389775e-05,0.0,0.0,626.2927114965178,1,1,Tier 4
0x41e6f72600e4d7fb8d5637e811627ed640e26bb5,9.922995702311552e-09,0.0,0.0,0.205793940456,1,1,Tier 4
0x41eef115c400826e40dfcf7a70258a11263a8e3a,4.821811410153328e-05,0.0,0.0,1000.0,1,1,Tier 4
0x41f0e5742a1288416063be6c74c3f21c90054e24,0.18422608062167437,0.0,0.0,3820682.0,1,1,Tier 4
0x41f9089e1c35a1168dee042082e19ff1e64aaccb,1.3455161514694192e-06,0.0,0.0,27.904785920000002,1,1,Tier 4
0x41fb56eda0498d5d471933724fe9dd25fb710a07,1.927368670692796e-09,0.0,0.0,0.03997188,1,1,Tier 4
0x41fd941bb20990b5bec8cb424f19397254707981,30.49209901910988,0.0,0.0,1.7428309915,7,1,Tier 2
0x4201a38615ec7d1f57df6143e7a7ed82dd7a8ee4,56.04480684555105,0.0,0.0,2111901.818259499,5,755,Tier 3
0x4204fdd868ffe0e62f57e6a626f8c9530f7d5ad1,5.1292512392060905,0.0,0.0,2.54575,2,2,Tier 4
0x4217ce673be9e74012f5fd8a75a651e99e9d48f3,0.0003652236188182016,0.0,0.0,7574.406955219097,1,1,Tier 4
0x422b227228d2dee9736fb503046c1a8f97850a1d,2.9413614718232566e-09,0.0,0.0,0.061001172,1,1,Tier 4
0x422fe3cbdd50d903c86ea7b7f5065e67e6306321,5.129252797526527,0.0,0.0,34.863904,2,2,Tier 4
0x4256a31f07c89aee31ad4735c128d5711e76d677,0.1889527628644018,0.0,0.0,295.610088998603,1,5,Tier 4
0x42621a88c3d569ba5d158153c628f12259b5b0b2,10.164048159437117,0.0,0.0,314.84182753809864,3,1,Tier 4
0x426b034a3808371c87e78fd8c65b8ff2566978ba,0.0005873242878476261,0.0,0.0,12180.5736037476,1,1,Tier 4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,2.3415198388845575e-06,0.0,0.0,48.561,1,1,Tier 4
0x429797776999e11f63c649fb31fc89afb41521c4,8.014911362185063e-07,0.0,0.0,16.6222,1,1,Tier 4
0x429dd4d00e4c900e6ad863be2a217649af048195,1.5404794282745806e-06,0.0,0.0,31.948147640755526,1,1,Tier 4
0x42a49dcf7902c6b7938a00cdbe62a112a2b539e8,9.249272360061294,0.0,0.0,58016613.29997362,2,30,Tier 4
0x42ad11c8998a6ce92ca5f76446e4db35969ba43d,2.6192764430230785e-07,0.0,0.0,5.432142031742774,1,1,Tier 4
0x42ad8fb447c2c4876d6fd129e7b624c3d2897574,0.0,0.0,0.0,0.0,1,1,Tier 4
0x42ae2348db3031eea625271d251d77d97c899eb1,8.897105897839923e-09,0.0,0.0,0.1845179153856,1,1,Tier 4
0x42c14b37433d8b2fde84bcf1e43ee0af547cc7be,7.158296064875875e-15,0.0,0.0,1.48456574842446e-07,1,1,Tier 4
0x42c9ae9a246f3cd89db1d761680b5a65ea01e662,3.0808436499006413e-09,0.0,0.0,0.063893906,1,1,Tier 4
0x42cad4e27875cbb28c7960f18e3e24b1eeafae26,3.039695439602779e-08,0.0,0.0,0.6304052939943,1,1,Tier 4
0x42cccf91a5e21030b886749ebe27a513582b7f4b,0.0009645127225466622,0.0,0.0,20003.12,1,1,Tier 4
0x42d2a126c19577b82afa6020bd0d89fc48d8a94c,9.643622820306655e-08,0.0,0.0,2.0,1,1,Tier 4
0x42f5359e9dc25bbab70aa9250e5ca7fae51f9e2a,0.0,0.0,0.0,0.0,1,1,Tier 4
0x43001678fc1874b54db40939ba631234f9e21839,0.006029675168396736,0.0,0.0,125050.0,1,1,Tier 4
0x4313f8b359c819463b400536ae2a51f0ef2fd02c,3.0651090486553402e-09,0.0,0.0,0.063567584626,1,1,Tier 4
0x431d47ed942f1c3ad7bd8ba43c47a5afb50c657c,30.492099506065646,0.0,0.0,11.841852432851057,7,1,Tier 2
0x431e81e5dfb5a24541b5ff8762bdef3f32f96354,0.6612055288826768,0.0,0.0,13712803.605101,1,1,Tier 4
0x4324d1e75c2700ca852f7040d4589abd706e3839,24.420373508116704,0.0,0.0,1476.75834,1,518,Tier 3
0x4324edeeb85c83fefa703216711559e8ed1d5fc5,5.9265046055057935e-09,0.0,0.0,0.122910336,1,1,Tier 4
0x43397a347105078cfa99196b06e3e3dd1411d845,2.0087666334698763e-07,0.0,0.0,4.166,1,1,Tier 4
0x433dbc36b343e73c5ccfaa4a93cf29e3ffd4876f,0.00026446067361265816,0.0,0.0,5484.67476467,1,1,Tier 4
0x4342a39d070aaba1bd67b0b9592c24d1cad9c3ee,4.329869649346893e-05,0.0,0.0,897.9757358882704,1,1,Tier 4
0x435fe0a68feb35dfdbaabf3845c09f9a482564a2,7.763642655409312e-08,0.0,0.0,1.6101091467537172,1,1,Tier 4
0x43766bcec4343b7ba50e48490c3d000e4c8b0600,8.634417692161563e-06,0.0,0.0,179.07,1,1,Tier 4
0x438110dc27d50682b0df262721c97047e4b00c7a,35.574115520143444,0.0,0.0,1.988684385,8,1,Tier 2
0x438a0afc712502d61f502b8ce0778361efa938ca,1.5094777055713194e-09,0.0,0.0,0.0313052,1,1,Tier 4
0x439366f0001d1330581d710f9233873827f0de40,0.025167926836436306,0.0,0.0,521960.0,1,1,Tier 4
0x4393feb0660c3b1d644c53adcb060283c550b89a,4.821811410153327e-06,0.0,0.0,100.0,1,1,Tier 4
0x4394f5d0c4009689c911e56d3f65375f10bbb981,10.560801059182165,0.0,0.0,391783.523047622,3,9,Tier 4
0x4398243f3ddfc9ac369c04d4afa83bf7bd59537e,5.019008377730326e-09,0.0,0.0,0.1040896864436,1,1,Tier 4
0x43b68e25936e936de8f3f871d7caf93c9c586247,8.698165124963093e-09,0.0,0.0,0.180392064,1,1,Tier 4
0x43bfb38f7a1daf62ceabd984dba0481d75cbeeb9,1.5477339572994756e-09,0.0,0.0,0.0320986,1,1,Tier 4
0x43df05242dbd80cd65ac0f0e9b104869b1724bba,2.473323683948163e-09,0.0,0.0,0.05129449233,1,1,Tier 4
0x43dfd55033a0c145c805a0f9a2273584969b33a1,1.0188961757044362e-08,0.0,0.0,0.2113098354612,1,1,Tier 4
0x43f12d7bb5820d76356b3c61f1e95cb3be0ad8b6,0.00012118943065437065,0.0,0.0,2513.358992,1,1,Tier 4
0x4417ef6bbdb6231cc3cb4956c079ee90418f8840,2.940667431861226e-09,0.0,0.0,0.06098677824,1,1,Tier 4
0x4423646c4ff88c8296d9f0a971bdc8153111d6a1,7.563412612625389e-09,0.0,0.0,0.156858325,1,1,Tier 4
0x4423e6d9e1cf99234264ce838c5f7221bc47d773,2.509918827321632e-06,0.0,0.0,52.05344244771738,1,1,Tier 4
0x44265dae5c21110b0dfdd421503ce3e1ca3280a5,40.65613208653242,0.0,0.0,3.5899497455438696,9,1,Tier 2
0x4426613425e3be7018ad078d290e57a71eb0ece4,2.4108189124712805e-06,0.0,0.0,49.9982,1,1,Tier 4
0x443b4be230c378f10292648c43f90830d30016dc,0.0002942823830787728,0.0,0.0,6103.15,1,1,Tier 4
0x4444ee1efbcfc7716754d4df119a1dbbe29934b3,15.531412085932574,0.0,0.0,1020145.2904777019,4,6,Tier 4
0x444624b9777e41e648c4019cc86cf0b6738f39bf,24.52997082151,0.0,0.0,196235893.8507903,1,320,Tier 3
0x444e271c481fd5cfd37373327a928b3a58b3a676,10.306116926712793,0.0,0.0,7882.235429,3,4,Tier 4
0x44500dd7312c4bb8e0a8470a31d89a3da332919b,0.0723271711522999,0.0,0.0,1500000.0,1,1,Tier 4
0x4459811ace9cc26264468beb58b38cd39966c247,6.061294466740254e-09,0.0,0.0,0.1257057556,1,1,Tier 4
0x445e6318293904a0de8ed30e0f3fed5b7161c0cb,8.568461004122601e-09,0.0,0.0,0.177702118048,1,1,Tier 4
0x4465f09efda671881e71be00ec85ff91cc1b0be2,3.370345367050386e-07,0.0,0.0,6.989790932,1,1,Tier 4
0x447ab07b8db85861f53d0e36cb526e6251bc8ba9,0.0,0.0,0.0,0.0,1,1,Tier 4
0x448511147892ae60966195a68b13aba4dc3d2f5e,10.16403306630201,0.0,0.0,1.8238801315574433,3,1,Tier 4
0x449710aadf0a1d8275445436e40451411613eb22,0.7760075923480573,0.0,0.0,420040.4,1,17,Tier 4
0x44a4e1bf18c2b5d34ffdfff5ba2921021d1e8c9a,0.36523658562743316,0.0,0.0,7574675.8750944,1,1,Tier 4
0x44c0d5c0a86370e3f9947ac4d55a5917fa3bc79b,9.64406642695639e-07,0.0,0.0,20.00092,1,1,Tier 4
0x44d7fb4cdd8645afe31396ff74528716c1329f4b,1.156807954508457e-08,0.0,0.0,0.23991148888,1,1,Tier 4
0x44de10c759c352cfaf79bdbea442065b3448e8f3,4.374612510918657e-06,0.0,0.0,90.7255,1,1,Tier 4
0x4505a98fb96862df1b8385a2a57fa916520431ab,0.01696683411901465,0.0,0.0,351876.767376,1,1,Tier 4
0x45098ad01f79155c3cc4af61dd9c1bdf8ed0d147,2.8249697262116856e-05,0.0,0.0,585.87312649,1,1,Tier 4
